invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_amount
7670,Walm082,Weslaco,Fashion Accessories,54.0,1.0,2022-12-08,17:09:00,Credit Card,7.0,0.33,54.0
7671,Walm086,Rosenberg,Home And Lifestyle,50.0,2.0,2021-12-01,18:55:00,Credit Card,7.0,0.33,100.0
7672,Walm084,Schertz,Fashion Accessories,85.0,1.0,2021-11-25,19:18:00,Credit Card,5.0,0.33,85.0
7673,Walm046,Temple,Home And Lifestyle,25.0,1.0,2022-12-05,18:25:00,Credit Card,5.0,0.48,25.0
7674,Walm086,Rosenberg,Fashion Accessories,65.0,3.0,2023-11-29,15:10:00,Credit Card,7.0,0.33,195.0
7675,Walm009,Plano,Home And Lifestyle,76.0,2.0,2020-11-21,17:31:00,Credit Card,7.0,0.48,152.0
7676,Walm087,Waxahachie,Fashion Accessories,80.0,2.0,2021-11-28,19:52:00,Credit Card,7.0,0.33,160.0
7677,Walm046,Temple,Home And Lifestyle,79.0,2.0,2020-11-10,15:40:00,Credit Card,6.0,0.48,158.0
7678,Walm046,Temple,Fashion Accessories,26.0,3.0,2021-12-19,16:15:00,Credit Card,5.0,0.48,78.0
7679,Walm029,Round Rock,Home And Lifestyle,27.0,2.0,2021-12-16,19:14:00,Credit Card,4.0,0.48,54.0
7680,Walm003,San Antonio,Fashion Accessories,52.0,1.0,2021-11-27,19:28:00,Credit Card,4.0,0.48,52.0
7681,Walm058,Port Arthur,Home And Lifestyle,60.0,3.0,2022-12-31,18:41:00,Credit Card,5.0,0.33,180.0
7682,Walm032,Tyler,Fashion Accessories,23.0,2.0,2021-11-25,17:38:00,Credit Card,7.0,0.48,46.0
7683,Walm029,Round Rock,Home And Lifestyle,24.0,3.0,2022-12-08,19:38:00,Credit Card,5.0,0.48,72.0
7684,Walm065,Texas City,Fashion Accessories,69.0,3.0,2023-12-01,18:23:00,Credit Card,4.0,0.33,207.0
7685,Walm074,Weslaco,Home And Lifestyle,35.0,1.0,2020-11-10,15:05:00,Credit Card,6.0,0.33,35.0
7686,Walm082,Weslaco,Fashion Accessories,82.0,2.0,2020-11-21,18:21:00,Credit Card,3.0,0.33,164.0
7687,Walm038,Sugar Land,Home And Lifestyle,24.0,1.0,2022-11-21,17:29:00,Credit Card,7.0,0.48,24.0
7688,Walm035,San Angelo,Fashion Accessories,71.0,1.0,2021-12-11,16:33:00,Credit Card,7.0,0.48,71.0
7689,Walm055,Waxahachie,Home And Lifestyle,34.0,3.0,2023-11-18,15:15:00,Credit Card,4.0,0.33,102.0
7690,Walm035,San Angelo,Fashion Accessories,59.0,3.0,2022-12-25,20:45:00,Credit Card,4.0,0.48,177.0
7691,Walm069,Rockwall,Home And Lifestyle,66.0,1.0,2022-12-28,15:05:00,Credit Card,6.0,0.33,66.0
7692,Walm009,Plano,Fashion Accessories,60.0,2.0,2020-12-11,15:33:00,Credit Card,3.0,0.48,120.0
7693,Walm058,Port Arthur,Home And Lifestyle,15.0,1.0,2023-11-03,16:23:00,Credit Card,7.0,0.33,15.0
7694,Walm069,Rockwall,Fashion Accessories,68.0,1.0,2021-12-22,16:37:00,Credit Card,3.0,0.33,68.0
7695,Walm032,Tyler,Home And Lifestyle,30.0,2.0,2021-12-07,16:08:00,Credit Card,3.0,0.48,60.0
7696,Walm089,Southlake,Fashion Accessories,55.0,3.0,2021-12-26,15:09:00,Credit Card,3.0,0.33,165.0
7697,Walm073,Seguin,Home And Lifestyle,78.0,3.0,2023-11-20,17:53:00,Credit Card,7.0,0.33,234.0
7698,Walm003,San Antonio,Fashion Accessories,63.0,2.0,2020-11-12,18:34:00,Credit Card,7.0,0.48,126.0
7699,Walm084,Schertz,Home And Lifestyle,42.0,1.0,2020-11-16,20:01:00,Credit Card,5.0,0.33,42.0
7700,Walm086,Rosenberg,Fashion Accessories,22.0,2.0,2022-11-16,18:15:00,Credit Card,7.0,0.33,44.0
7701,Walm087,Waxahachie,Home And Lifestyle,37.0,2.0,2023-11-05,18:02:00,Credit Card,4.0,0.33,74.0
7702,Walm084,Schertz,Fashion Accessories,19.0,2.0,2020-12-27,15:25:00,Credit Card,4.0,0.33,38.0
7703,Walm073,Seguin,Home And Lifestyle,61.0,1.0,2020-12-30,18:56:00,Credit Card,4.0,0.33,61.0
7704,Walm009,Plano,Fashion Accessories,74.0,2.0,2022-11-30,17:00:00,Credit Card,3.0,0.48,148.0
7705,Walm065,Texas City,Home And Lifestyle,33.0,1.0,2023-11-19,18:31:00,Credit Card,6.0,0.33,33.0
7706,Walm054,Sherman,Fashion Accessories,33.0,3.0,2021-11-17,15:59:00,Credit Card,6.0,0.21,99.0
7707,Walm087,Waxahachie,Home And Lifestyle,45.0,3.0,2023-11-11,16:09:00,Credit Card,3.0,0.33,135.0
7708,Walm099,Weatherford,Fashion Accessories,54.0,1.0,2020-11-12,16:09:00,Credit Card,4.0,0.18,54.0
7709,Walm050,Victoria,Home And Lifestyle,70.0,1.0,2022-11-10,19:01:00,Ewallet,5.0,0.48,70.0
7710,Walm046,Temple,Fashion Accessories,55.0,1.0,2023-11-15,19:22:00,Credit Card,3.0,0.48,55.0
7711,Walm003,San Antonio,Home And Lifestyle,40.0,3.0,2021-11-25,18:22:00,Credit Card,3.0,0.48,120.0
7712,Walm003,San Antonio,Fashion Accessories,55.0,2.0,2022-11-05,16:42:00,Credit Card,6.0,0.48,110.0
7713,Walm084,Schertz,Home And Lifestyle,82.0,3.0,2022-12-24,20:55:00,Credit Card,3.0,0.33,246.0
7714,Walm069,Rockwall,Fashion Accessories,63.0,2.0,2020-11-09,16:32:00,Credit Card,6.0,0.33,126.0
7715,Walm087,Waxahachie,Home And Lifestyle,73.0,3.0,2020-12-15,19:37:00,Credit Card,4.0,0.33,219.0
7716,Walm056,Rowlett,Fashion Accessories,82.0,2.0,2021-12-11,17:06:00,Credit Card,4.0,0.33,164.0
7717,Walm065,Texas City,Home And Lifestyle,22.0,3.0,2022-12-23,20:13:00,Credit Card,4.0,0.33,66.0
7718,Walm058,Port Arthur,Fashion Accessories,49.0,1.0,2020-12-17,15:32:00,Credit Card,5.0,0.33,49.0
7719,Walm032,Tyler,Home And Lifestyle,64.0,1.0,2022-12-02,20:17:00,Credit Card,7.0,0.48,64.0
7720,Walm075,San Marcos,Fashion Accessories,77.0,2.0,2022-11-06,20:28:00,Credit Card,6.0,0.33,154.0
7721,Walm009,Plano,Home And Lifestyle,80.0,3.0,2022-11-28,16:14:00,Credit Card,7.0,0.48,240.0
7722,Walm009,Plano,Fashion Accessories,66.0,1.0,2020-11-26,20:23:00,Credit Card,5.0,0.48,66.0
7723,Walm065,Texas City,Home And Lifestyle,56.0,2.0,2023-12-31,15:29:00,Credit Card,5.0,0.33,112.0
7724,Walm065,Texas City,Fashion Accessories,65.0,2.0,2022-12-20,18:40:00,Credit Card,6.0,0.33,130.0
7725,Walm003,San Antonio,Home And Lifestyle,44.0,2.0,2020-12-03,19:35:00,Credit Card,5.0,0.48,88.0
7726,Walm058,Port Arthur,Fashion Accessories,37.0,2.0,2023-12-28,17:25:00,Credit Card,5.0,0.33,74.0
7727,Walm086,Rosenberg,Home And Lifestyle,76.0,3.0,2020-12-10,15:22:00,Credit Card,6.0,0.33,228.0
7728,Walm009,Plano,Fashion Accessories,36.0,3.0,2021-12-23,15:02:00,Credit Card,6.0,0.48,108.0
7729,Walm082,Weslaco,Home And Lifestyle,66.0,2.0,2023-11-07,16:45:00,Credit Card,4.0,0.33,132.0
7730,Walm099,Weatherford,Fashion Accessories,79.0,1.0,2022-12-11,16:23:00,Credit Card,5.0,0.18,79.0
7731,Walm086,Rosenberg,Home And Lifestyle,28.0,3.0,2022-11-11,18:32:00,Credit Card,5.0,0.33,84.0
7732,Walm087,Waxahachie,Fashion Accessories,76.0,2.0,2023-11-20,19:22:00,Credit Card,5.0,0.33,152.0
7733,Walm056,Rowlett,Home And Lifestyle,15.0,1.0,2022-11-28,16:29:00,Credit Card,7.0,0.33,15.0
7734,Walm074,Weslaco,Fashion Accessories,79.0,3.0,2022-12-01,18:33:00,Credit Card,3.0,0.33,237.0
7735,Walm058,Port Arthur,Home And Lifestyle,71.0,1.0,2020-11-06,19:44:00,Credit Card,3.0,0.33,71.0
7736,Walm035,San Angelo,Fashion Accessories,20.0,1.0,2021-11-08,15:21:00,Credit Card,6.0,0.48,20.0
7737,Walm089,Southlake,Home And Lifestyle,77.0,3.0,2023-12-21,15:58:00,Credit Card,4.0,0.33,231.0
7738,Walm099,Weatherford,Fashion Accessories,56.0,2.0,2022-11-01,15:42:00,Credit Card,6.0,0.18,112.0
7739,Walm056,Rowlett,Home And Lifestyle,24.0,2.0,2023-11-05,15:27:00,Credit Card,7.0,0.33,48.0
7740,Walm046,Temple,Fashion Accessories,55.0,2.0,2021-11-03,17:45:00,Credit Card,5.0,0.48,110.0
7741,Walm084,Schertz,Home And Lifestyle,58.0,3.0,2023-12-02,15:30:00,Credit Card,5.0,0.33,174.0
7742,Walm084,Schertz,Fashion Accessories,15.0,1.0,2021-11-14,16:39:00,Credit Card,3.0,0.33,15.0
7743,Walm073,Seguin,Home And Lifestyle,29.0,3.0,2023-11-07,19:37:00,Credit Card,5.0,0.33,87.0
7744,Walm038,Sugar Land,Fashion Accessories,57.0,3.0,2023-11-20,16:19:00,Credit Card,3.0,0.48,171.0
7745,Walm086,Rosenberg,Home And Lifestyle,30.0,2.0,2021-12-09,17:00:00,Credit Card,6.0,0.33,60.0
7746,Walm058,Port Arthur,Fashion Accessories,83.0,2.0,2020-12-09,15:54:00,Credit Card,4.0,0.33,166.0
7747,Walm087,Waxahachie,Home And Lifestyle,77.0,2.0,2020-11-06,20:06:00,Credit Card,4.0,0.33,154.0
7748,Walm074,Weslaco,Fashion Accessories,75.0,3.0,2022-11-15,17:23:00,Credit Card,7.0,0.33,225.0
7749,Walm030,Richardson,Home And Lifestyle,16.0,1.0,2023-11-10,17:06:00,Credit Card,6.0,0.48,16.0
7750,Walm065,Texas City,Fashion Accessories,40.0,1.0,2022-12-15,19:14:00,Credit Card,5.0,0.33,40.0
7751,Walm075,San Marcos,Home And Lifestyle,30.0,2.0,2020-11-12,17:16:00,Credit Card,4.0,0.33,60.0
7752,Walm054,Sherman,Fashion Accessories,44.0,1.0,2021-12-16,17:19:00,Credit Card,6.0,0.21,44.0
7753,Walm032,Tyler,Home And Lifestyle,66.0,3.0,2022-12-01,19:35:00,Credit Card,7.0,0.48,198.0
7754,Walm087,Waxahachie,Fashion Accessories,44.0,1.0,2021-12-23,17:59:00,Credit Card,5.0,0.33,44.0
7755,Walm046,Temple,Home And Lifestyle,63.0,1.0,2021-11-22,18:07:00,Credit Card,7.0,0.48,63.0
7756,Walm030,Richardson,Fashion Accessories,53.0,3.0,2022-11-21,16:31:00,Credit Card,7.0,0.48,159.0
7757,Walm074,Weslaco,Home And Lifestyle,49.0,1.0,2022-12-11,20:04:00,Credit Card,7.0,0.33,49.0
7758,Walm009,Plano,Fashion Accessories,61.0,1.0,2022-11-30,20:39:00,Credit Card,6.0,0.48,61.0
7759,Walm069,Rockwall,Home And Lifestyle,66.0,3.0,2020-12-01,20:56:00,Credit Card,3.0,0.33,198.0
7760,Walm054,Sherman,Fashion Accessories,79.0,1.0,2022-11-20,17:27:00,Credit Card,6.0,0.21,79.0
7761,Walm069,Rockwall,Home And Lifestyle,72.0,2.0,2022-11-18,16:31:00,Credit Card,4.0,0.33,144.0
7762,Walm009,Plano,Fashion Accessories,24.0,2.0,2021-11-17,15:06:00,Credit Card,3.0,0.48,48.0
7763,Walm069,Rockwall,Home And Lifestyle,46.0,3.0,2020-11-12,18:21:00,Credit Card,7.0,0.33,138.0
7764,Walm087,Waxahachie,Fashion Accessories,51.0,1.0,2022-11-30,18:10:00,Credit Card,6.0,0.33,51.0
7765,Walm032,Tyler,Home And Lifestyle,23.0,1.0,2022-11-18,19:46:00,Credit Card,3.0,0.48,23.0
7766,Walm056,Rowlett,Fashion Accessories,85.0,1.0,2020-11-23,18:12:00,Credit Card,7.0,0.33,85.0
7767,Walm065,Texas City,Home And Lifestyle,72.0,1.0,2023-11-02,15:55:00,Credit Card,7.0,0.33,72.0
7768,Walm035,San Angelo,Fashion Accessories,15.0,1.0,2021-11-30,18:33:00,Credit Card,7.0,0.48,15.0
7769,Walm069,Rockwall,Home And Lifestyle,77.0,3.0,2023-11-26,20:52:00,Credit Card,7.0,0.33,231.0
7770,Walm073,Seguin,Fashion Accessories,15.0,2.0,2022-11-26,19:13:00,Credit Card,3.0,0.33,30.0
7771,Walm075,San Marcos,Home And Lifestyle,35.0,2.0,2020-11-19,15:52:00,Credit Card,7.0,0.33,70.0
7772,Walm035,San Angelo,Fashion Accessories,54.0,3.0,2020-11-14,19:13:00,Credit Card,4.0,0.48,162.0
7773,Walm074,Weslaco,Home And Lifestyle,77.0,2.0,2020-11-23,18:37:00,Credit Card,4.0,0.33,154.0
7774,Walm089,Southlake,Fashion Accessories,77.0,1.0,2020-12-17,16:49:00,Credit Card,5.0,0.33,77.0
7775,Walm003,San Antonio,Home And Lifestyle,33.0,1.0,2023-12-27,19:31:00,Credit Card,5.0,0.48,33.0
7776,Walm050,Victoria,Fashion Accessories,81.0,3.0,2023-12-02,17:20:00,Ewallet,3.0,0.48,243.0
7777,Walm058,Port Arthur,Home And Lifestyle,41.0,3.0,2021-11-03,16:38:00,Credit Card,7.0,0.33,123.0
7778,Walm046,Temple,Fashion Accessories,71.0,1.0,2022-12-18,20:20:00,Credit Card,7.0,0.48,71.0
7779,Walm074,Weslaco,Home And Lifestyle,49.0,2.0,2021-12-30,17:50:00,Credit Card,5.0,0.33,98.0
7780,Walm086,Rosenberg,Fashion Accessories,31.0,2.0,2020-11-30,18:49:00,Credit Card,5.0,0.33,62.0
7781,Walm099,Weatherford,Home And Lifestyle,62.0,2.0,2022-12-19,16:44:00,Credit Card,4.0,0.18,124.0
7782,Walm089,Southlake,Fashion Accessories,65.0,1.0,2022-11-07,20:38:00,Credit Card,5.0,0.33,65.0
7783,Walm050,Victoria,Home And Lifestyle,67.0,1.0,2021-12-12,16:01:00,Ewallet,3.0,0.48,67.0
7784,Walm069,Rockwall,Fashion Accessories,83.0,2.0,2021-12-16,16:20:00,Credit Card,5.0,0.33,166.0
7785,Walm056,Rowlett,Home And Lifestyle,23.0,1.0,2021-12-17,19:46:00,Credit Card,4.0,0.33,23.0
7786,Walm065,Texas City,Fashion Accessories,45.0,3.0,2023-11-08,20:09:00,Credit Card,7.0,0.33,135.0
7787,Walm074,Weslaco,Home And Lifestyle,40.0,3.0,2021-11-14,17:58:00,Credit Card,6.0,0.33,120.0
7788,Walm054,Sherman,Fashion Accessories,78.0,2.0,2023-12-17,17:51:00,Credit Card,4.0,0.21,156.0
7789,Walm065,Texas City,Home And Lifestyle,35.0,1.0,2021-12-02,19:47:00,Credit Card,3.0,0.33,35.0
7790,Walm046,Temple,Fashion Accessories,39.0,3.0,2022-11-09,20:22:00,Credit Card,7.0,0.48,117.0
7791,Walm038,Sugar Land,Home And Lifestyle,52.0,3.0,2021-12-22,19:25:00,Credit Card,6.0,0.48,156.0
7792,Walm009,Plano,Fashion Accessories,64.0,3.0,2020-11-21,20:19:00,Credit Card,4.0,0.48,192.0
7793,Walm082,Weslaco,Home And Lifestyle,79.0,3.0,2021-11-11,15:45:00,Credit Card,5.0,0.33,237.0
7794,Walm032,Tyler,Fashion Accessories,23.0,3.0,2022-12-02,20:29:00,Credit Card,4.0,0.48,69.0
7795,Walm032,Tyler,Home And Lifestyle,55.0,2.0,2022-12-17,17:22:00,Credit Card,7.0,0.48,110.0
7796,Walm009,Plano,Fashion Accessories,59.0,3.0,2023-12-18,19:27:00,Credit Card,3.0,0.48,177.0
7797,Walm065,Texas City,Home And Lifestyle,24.0,1.0,2021-12-02,19:46:00,Credit Card,4.0,0.33,24.0
7798,Walm056,Rowlett,Fashion Accessories,60.0,3.0,2021-12-25,20:05:00,Credit Card,4.0,0.33,180.0
7799,Walm075,San Marcos,Home And Lifestyle,17.0,3.0,2021-12-16,15:51:00,Credit Card,3.0,0.33,51.0
7800,Walm003,San Antonio,Fashion Accessories,36.0,1.0,2022-11-16,16:03:00,Credit Card,3.0,0.48,36.0
7801,Walm075,San Marcos,Home And Lifestyle,74.0,3.0,2020-12-11,20:47:00,Credit Card,3.0,0.33,222.0
7802,Walm084,Schertz,Fashion Accessories,62.0,2.0,2020-12-03,16:16:00,Credit Card,3.0,0.33,124.0
7803,Walm046,Temple,Home And Lifestyle,45.0,2.0,2022-12-14,17:18:00,Credit Card,7.0,0.48,90.0
7804,Walm086,Rosenberg,Fashion Accessories,24.0,3.0,2023-12-27,18:38:00,Credit Card,6.0,0.33,72.0
7805,Walm055,Waxahachie,Home And Lifestyle,42.0,1.0,2023-12-29,17:47:00,Credit Card,3.0,0.33,42.0
7806,Walm056,Rowlett,Fashion Accessories,50.0,2.0,2023-12-03,19:46:00,Credit Card,4.0,0.33,100.0
7807,Walm073,Seguin,Home And Lifestyle,83.0,2.0,2022-11-01,15:03:00,Credit Card,6.0,0.33,166.0
7808,Walm065,Texas City,Fashion Accessories,71.0,3.0,2022-11-19,20:18:00,Credit Card,5.0,0.33,213.0
7809,Walm009,Plano,Home And Lifestyle,61.0,3.0,2023-11-15,16:41:00,Credit Card,4.0,0.48,183.0
7810,Walm055,Waxahachie,Fashion Accessories,41.0,3.0,2021-12-16,18:41:00,Credit Card,5.0,0.33,123.0
7811,Walm046,Temple,Home And Lifestyle,40.0,3.0,2022-11-16,17:42:00,Credit Card,3.0,0.48,120.0
7812,Walm058,Port Arthur,Fashion Accessories,76.0,1.0,2023-11-17,18:00:00,Credit Card,5.0,0.33,76.0
7813,Walm003,San Antonio,Home And Lifestyle,45.0,3.0,2020-12-11,18:27:00,Credit Card,6.0,0.48,135.0
7814,Walm084,Schertz,Fashion Accessories,24.0,3.0,2020-12-22,19:45:00,Credit Card,3.0,0.33,72.0
7815,Walm055,Waxahachie,Home And Lifestyle,31.0,2.0,2022-11-07,17:17:00,Credit Card,6.0,0.33,62.0
7816,Walm087,Waxahachie,Fashion Accessories,21.0,1.0,2020-11-03,17:37:00,Credit Card,4.0,0.33,21.0
7817,Walm025,Waco,Home And Lifestyle,51.0,3.0,2020-12-08,20:40:00,Credit Card,6.0,0.48,153.0
7818,Walm065,Texas City,Fashion Accessories,31.0,1.0,2021-11-29,20:26:00,Credit Card,3.0,0.33,31.0
7819,Walm087,Waxahachie,Home And Lifestyle,32.0,2.0,2022-12-23,16:23:00,Credit Card,4.0,0.33,64.0
7820,Walm089,Southlake,Fashion Accessories,58.0,2.0,2023-11-25,15:34:00,Credit Card,5.0,0.33,116.0
7821,Walm084,Schertz,Home And Lifestyle,32.0,3.0,2021-11-07,19:31:00,Credit Card,5.0,0.33,96.0
7822,Walm032,Tyler,Fashion Accessories,76.0,2.0,2022-11-25,17:54:00,Credit Card,4.0,0.48,152.0
7823,Walm030,Richardson,Home And Lifestyle,20.0,2.0,2022-11-28,17:43:00,Credit Card,5.0,0.48,40.0
7824,Walm054,Sherman,Fashion Accessories,46.0,2.0,2023-12-01,16:30:00,Credit Card,4.0,0.21,92.0
7825,Walm099,Weatherford,Home And Lifestyle,59.0,3.0,2022-11-20,19:37:00,Credit Card,7.0,0.18,177.0
7826,Walm054,Sherman,Fashion Accessories,77.0,2.0,2023-11-11,19:32:00,Credit Card,4.0,0.21,154.0
7827,Walm046,Temple,Home And Lifestyle,22.0,2.0,2023-11-10,15:29:00,Credit Card,7.0,0.48,44.0
7828,Walm054,Sherman,Fashion Accessories,38.0,3.0,2020-11-02,18:48:00,Credit Card,7.0,0.21,114.0
7829,Walm099,Weatherford,Home And Lifestyle,68.0,2.0,2021-12-15,18:44:00,Credit Card,7.0,0.18,136.0
7830,Walm058,Port Arthur,Fashion Accessories,50.0,3.0,2022-12-08,17:14:00,Credit Card,5.0,0.33,150.0
7831,Walm056,Rowlett,Home And Lifestyle,37.0,2.0,2021-12-20,18:28:00,Credit Card,3.0,0.33,74.0
7832,Walm084,Schertz,Fashion Accessories,71.0,3.0,2020-11-29,18:31:00,Credit Card,5.0,0.33,213.0
7833,Walm030,Richardson,Home And Lifestyle,53.0,1.0,2023-11-16,19:32:00,Credit Card,5.0,0.48,53.0
7834,Walm035,San Angelo,Fashion Accessories,27.0,3.0,2022-12-26,18:30:00,Credit Card,3.0,0.48,81.0
7835,Walm029,Round Rock,Home And Lifestyle,68.0,1.0,2022-11-02,15:16:00,Credit Card,4.0,0.48,68.0
7836,Walm065,Texas City,Fashion Accessories,23.0,1.0,2023-12-01,19:04:00,Credit Card,3.0,0.33,23.0
7837,Walm054,Sherman,Home And Lifestyle,45.0,1.0,2020-12-23,18:25:00,Credit Card,6.0,0.21,45.0
7838,Walm030,Richardson,Fashion Accessories,55.0,3.0,2021-11-20,15:22:00,Credit Card,4.0,0.48,165.0
7839,Walm003,San Antonio,Home And Lifestyle,84.0,3.0,2021-12-31,15:10:00,Credit Card,4.0,0.48,252.0
7840,Walm086,Rosenberg,Fashion Accessories,26.0,3.0,2022-11-13,15:28:00,Credit Card,4.0,0.33,78.0
7841,Walm035,San Angelo,Home And Lifestyle,60.0,3.0,2021-12-28,16:48:00,Credit Card,7.0,0.48,180.0
7842,Walm084,Schertz,Fashion Accessories,24.0,1.0,2021-11-20,17:55:00,Credit Card,5.0,0.33,24.0
7843,Walm099,Weatherford,Home And Lifestyle,54.0,3.0,2023-12-24,19:44:00,Credit Card,6.0,0.18,162.0
7844,Walm086,Rosenberg,Fashion Accessories,85.0,1.0,2021-12-25,20:11:00,Credit Card,5.0,0.33,85.0
7845,Walm089,Southlake,Home And Lifestyle,66.0,1.0,2020-11-08,18:39:00,Credit Card,4.0,0.33,66.0
7846,Walm009,Plano,Fashion Accessories,42.0,2.0,2023-11-02,15:10:00,Credit Card,5.0,0.48,84.0
7847,Walm089,Southlake,Home And Lifestyle,59.0,3.0,2020-12-15,19:32:00,Credit Card,5.0,0.33,177.0
7848,Walm073,Seguin,Fashion Accessories,50.0,1.0,2023-12-26,17:18:00,Credit Card,3.0,0.33,50.0
7849,Walm038,Sugar Land,Home And Lifestyle,41.0,3.0,2023-11-28,19:18:00,Credit Card,4.0,0.48,123.0
7850,Walm069,Rockwall,Fashion Accessories,58.0,2.0,2023-12-25,19:33:00,Credit Card,7.0,0.33,116.0
7851,Walm029,Round Rock,Home And Lifestyle,23.0,1.0,2023-12-16,17:11:00,Credit Card,6.0,0.48,23.0
7852,Walm029,Round Rock,Fashion Accessories,49.0,2.0,2022-11-25,18:03:00,Credit Card,4.0,0.48,98.0
7853,Walm086,Rosenberg,Home And Lifestyle,20.0,2.0,2020-11-13,17:04:00,Credit Card,4.0,0.33,40.0
7854,Walm089,Southlake,Fashion Accessories,44.0,1.0,2020-12-22,18:50:00,Credit Card,7.0,0.33,44.0
7855,Walm075,San Marcos,Home And Lifestyle,71.0,2.0,2020-12-13,15:09:00,Credit Card,4.0,0.33,142.0
7856,Walm050,Victoria,Fashion Accessories,25.0,3.0,2020-11-19,15:08:00,Ewallet,4.0,0.48,75.0
7857,Walm025,Waco,Home And Lifestyle,19.0,3.0,2020-12-24,16:18:00,Credit Card,3.0,0.48,57.0
7858,Walm030,Richardson,Fashion Accessories,18.0,1.0,2021-11-06,17:11:00,Credit Card,7.0,0.48,18.0
7859,Walm025,Waco,Home And Lifestyle,34.0,3.0,2021-12-11,18:13:00,Credit Card,7.0,0.48,102.0
7860,Walm054,Sherman,Fashion Accessories,85.0,2.0,2020-12-21,18:10:00,Credit Card,5.0,0.21,170.0
7861,Walm009,Plano,Home And Lifestyle,20.0,1.0,2022-12-25,20:47:00,Credit Card,3.0,0.48,20.0
7862,Walm050,Victoria,Fashion Accessories,44.0,3.0,2021-11-10,20:32:00,Ewallet,5.0,0.48,132.0
7863,Walm054,Sherman,Home And Lifestyle,40.0,2.0,2020-12-23,16:16:00,Credit Card,5.0,0.21,80.0
7864,Walm038,Sugar Land,Fashion Accessories,25.0,3.0,2023-12-09,20:14:00,Credit Card,6.0,0.48,75.0
7865,Walm065,Texas City,Home And Lifestyle,20.0,3.0,2021-11-29,17:38:00,Credit Card,3.0,0.33,60.0
7866,Walm003,San Antonio,Fashion Accessories,37.0,3.0,2021-12-02,19:12:00,Credit Card,6.0,0.48,111.0
7867,Walm003,San Antonio,Home And Lifestyle,16.0,1.0,2023-12-04,16:17:00,Credit Card,6.0,0.48,16.0
7868,Walm054,Sherman,Fashion Accessories,41.0,1.0,2023-11-15,17:44:00,Credit Card,6.0,0.21,41.0
7869,Walm084,Schertz,Home And Lifestyle,32.0,1.0,2022-11-07,18:48:00,Credit Card,6.0,0.33,32.0
7870,Walm087,Waxahachie,Fashion Accessories,81.0,1.0,2020-11-20,18:24:00,Credit Card,4.0,0.33,81.0
7871,Walm074,Weslaco,Home And Lifestyle,18.0,3.0,2021-11-16,17:13:00,Credit Card,4.0,0.33,54.0
7872,Walm074,Weslaco,Fashion Accessories,63.0,1.0,2022-11-19,17:59:00,Credit Card,7.0,0.33,63.0
7873,Walm084,Schertz,Home And Lifestyle,64.0,3.0,2020-12-01,15:59:00,Credit Card,7.0,0.33,192.0
7874,Walm058,Port Arthur,Fashion Accessories,76.0,1.0,2022-12-24,16:38:00,Credit Card,6.0,0.33,76.0
7875,Walm089,Southlake,Home And Lifestyle,78.0,3.0,2023-12-09,18:33:00,Credit Card,6.0,0.33,234.0
7876,Walm087,Waxahachie,Fashion Accessories,25.0,2.0,2023-11-04,15:02:00,Credit Card,7.0,0.33,50.0
7877,Walm084,Schertz,Home And Lifestyle,40.0,1.0,2022-12-11,17:50:00,Credit Card,7.0,0.33,40.0
7878,Walm032,Tyler,Fashion Accessories,22.0,3.0,2023-12-13,19:20:00,Credit Card,7.0,0.48,66.0
7879,Walm082,Weslaco,Home And Lifestyle,81.0,1.0,2022-12-23,16:03:00,Credit Card,6.0,0.33,81.0
7880,Walm084,Schertz,Fashion Accessories,18.0,3.0,2023-12-26,20:13:00,Credit Card,7.0,0.33,54.0
7881,Walm069,Rockwall,Home And Lifestyle,16.0,2.0,2021-12-27,16:18:00,Credit Card,5.0,0.33,32.0
7882,Walm056,Rowlett,Fashion Accessories,58.0,1.0,2020-12-26,15:56:00,Credit Card,7.0,0.33,58.0
7883,Walm054,Sherman,Home And Lifestyle,55.0,3.0,2023-12-01,20:14:00,Credit Card,4.0,0.21,165.0
7884,Walm084,Schertz,Fashion Accessories,35.0,2.0,2020-11-27,15:25:00,Credit Card,6.0,0.33,70.0
7885,Walm050,Victoria,Home And Lifestyle,66.0,3.0,2021-11-08,17:45:00,Ewallet,3.0,0.48,198.0
7886,Walm050,Victoria,Fashion Accessories,33.0,2.0,2022-12-31,15:32:00,Ewallet,3.0,0.48,66.0
7887,Walm074,Weslaco,Home And Lifestyle,50.0,2.0,2020-12-22,18:48:00,Credit Card,4.0,0.33,100.0
7888,Walm025,Waco,Fashion Accessories,50.0,2.0,2023-11-27,15:04:00,Credit Card,3.0,0.48,100.0
7889,Walm056,Rowlett,Home And Lifestyle,44.0,3.0,2021-11-28,15:38:00,Credit Card,6.0,0.33,132.0
7890,Walm009,Plano,Fashion Accessories,47.0,1.0,2021-11-26,17:49:00,Credit Card,7.0,0.48,47.0
7891,Walm074,Weslaco,Home And Lifestyle,63.0,1.0,2021-12-01,19:52:00,Credit Card,3.0,0.33,63.0
7892,Walm029,Round Rock,Fashion Accessories,54.0,2.0,2023-11-10,18:13:00,Credit Card,4.0,0.48,108.0
7893,Walm038,Sugar Land,Home And Lifestyle,31.0,1.0,2020-12-07,18:25:00,Credit Card,3.0,0.48,31.0
